Day,Treatment,Carbon,Concentration,Rep,Strain,Count,Sum,,
0,ABM,Acetate,1,E,SE45,400,5200,,
0,ABM,Acetate,1,E,Y4I,300,5200,,
0,LOM,Coumarate,1,B,E-37,0,4700,,
0,LOM,Coumarate,1,B,EE-36,100,4700,,
0,LOM,Coumarate,1,B,ISM,1200,4700,,
0,LOM,Coumarate,1,B,NAS-14.1,2200,4700,,
0,LOM,Coumarate,1,B,SE45,600,4700,,
0,LOM,Coumarate,1,B,Y4I,600,4700,,
0,LOM,Coumarate,1,C,E-37,200,3800,,
0,LOM,Coumarate,1,C,EE-36,100,3800,,
0,LOM,Coumarate,1,C,ISM,500,3800,,
0,LOM,Coumarate,1,C,NAS-14.1,2200,3800,,
0,LOM,Coumarate,1,C,SE45,200,3800,,
0,LOM,Coumarate,1,C,Y4I,600,3800,,
0,LOM,Coumarate,1,D,E-37,300,4700,,
0,LOM,Coumarate,1,D,EE-36,300,4700,,
0,LOM,Coumarate,1,D,ISM,1200,4700,,
0,LOM,Coumarate,1,D,NAS-14.1,2000,4700,,
0,LOM,Coumarate,1,D,SE45,300,4700,,
0,LOM,Coumarate,1,D,Y4I,600,4700,,
0,LOM,Coumarate,1,E,E-37,100,2300,,
0,LOM,Coumarate,1,E,EE-36,0,2300,,
0,LOM,Coumarate,1,E,ISM,700,2300,,
0,LOM,Coumarate,1,E,NAS-14.1,900,2300,,
0,LOM,Coumarate,1,E,SE45,100,2300,,
0,LOM,Coumarate,1,E,Y4I,500,2300,,
0,PRI,Coumarate,1,A,E-37,200,4700,,
0,PRI,Coumarate,1,A,EE-36,500,4700,,
0,PRI,Coumarate,1,A,ISM,1400,4700,,
0,PRI,Coumarate,1,A,NAS-14.1,1800,4700,,
0,PRI,Coumarate,1,A,SE45,100,4700,,
0,PRI,Coumarate,1,A,Y4I,700,4700,,
0,PRI,Coumarate,1,B,E-37,100,2700,,
0,PRI,Coumarate,1,B,EE-36,0,2700,,
0,PRI,Coumarate,1,B,ISM,500,2700,,
0,PRI,Coumarate,1,B,NAS-14.1,1400,2700,,
0,PRI,Coumarate,1,B,SE45,100,2700,,
0,PRI,Coumarate,1,B,Y4I,600,2700,,
0,PRI,Coumarate,1,C,E-37,0,2500,,
0,PRI,Coumarate,1,C,EE-36,200,2500,,
0,PRI,Coumarate,1,C,ISM,500,2500,,
0,PRI,Coumarate,1,C,NAS-14.1,1100,2500,,
0,PRI,Coumarate,1,C,SE45,300,2500,,
0,PRI,Coumarate,1,C,Y4I,400,2500,,
0,PRI,Coumarate,1,D,E-37,200,3800,,
0,PRI,Coumarate,1,D,EE-36,100,3800,,
0,PRI,Coumarate,1,D,ISM,1000,3800,,
0,PRI,Coumarate,1,D,NAS-14.1,1800,3800,,
0,PRI,Coumarate,1,D,SE45,400,3800,,
0,PRI,Coumarate,1,D,Y4I,300,3800,,
0,PRI,Coumarate,1,E,E-37,200,3000,,
0,PRI,Coumarate,1,E,EE-36,200,3000,,
0,PRI,Coumarate,1,E,ISM,300,3000,,
0,PRI,Coumarate,1,E,NAS-14.1,1300,3000,,
0,PRI,Coumarate,1,E,SE45,500,3000,,
0,PRI,Coumarate,1,E,Y4I,500,3000,,
0,NOM,Coumarate,1,A,E-37,1300,5000,,
0,NOM,Coumarate,1,A,EE-36,200,5000,,
0,NOM,Coumarate,1,A,ISM,500,5000,,
0,NOM,Coumarate,1,A,NAS-14.1,2200,5000,,
0,NOM,Coumarate,1,A,SE45,500,5000,,
0,NOM,Coumarate,1,A,Y4I,300,5000,,
0,NOM,Coumarate,1,B,E-37,100,3400,,
0,NOM,Coumarate,1,B,EE-36,100,3400,,
0,NOM,Coumarate,1,B,ISM,800,3400,,
0,NOM,Coumarate,1,B,NAS-14.1,1800,3400,,
0,NOM,Coumarate,1,B,SE45,300,3400,,
0,NOM,Coumarate,1,B,Y4I,300,3400,,
0,NOM,Coumarate,1,C,E-37,100,3300,,
0,NOM,Coumarate,1,C,EE-36,200,3300,,
0,NOM,Coumarate,1,C,ISM,500,3300,,
0,NOM,Coumarate,1,C,NAS-14.1,1000,3300,,
0,NOM,Coumarate,1,C,SE45,600,3300,,
0,NOM,Coumarate,1,C,Y4I,900,3300,,
0,NOM,Coumarate,1,D,E-37,300,4100,,
0,NOM,Coumarate,1,D,EE-36,0,4100,,
0,NOM,Coumarate,1,D,ISM,1000,4100,,
0,NOM,Coumarate,1,D,NAS-14.1,1800,4100,,
0,NOM,Coumarate,1,D,SE45,500,4100,,
0,NOM,Coumarate,1,D,Y4I,500,4100,,
0,NOM,Coumarate,1,E,E-37,100,2500,,
0,NOM,Coumarate,1,E,EE-36,0,2500,,
0,NOM,Coumarate,1,E,ISM,500,2500,,
0,NOM,Coumarate,1,E,NAS-14.1,1100,2500,,
0,NOM,Coumarate,1,E,SE45,600,2500,,
0,NOM,Coumarate,1,E,Y4I,200,2500,,
0,ABM,Coumarate,1,A,E-37,100,3900,,
0,ABM,Coumarate,1,A,EE-36,0,3900,,
0,ABM,Coumarate,1,A,ISM,1100,3900,,
0,ABM,Coumarate,1,A,NAS-14.1,1700,3900,,
0,ABM,Coumarate,1,A,SE45,300,3900,,
0,ABM,Coumarate,1,A,Y4I,700,3900,,
0,ABM,Coumarate,1,B,E-37,0,4200,,
0,ABM,Coumarate,1,B,EE-36,200,4200,,
0,ABM,Coumarate,1,B,ISM,600,4200,,
0,ABM,Coumarate,1,B,NAS-14.1,2200,4200,,
0,ABM,Coumarate,1,B,SE45,600,4200,,
0,ABM,Coumarate,1,B,Y4I,600,4200,,
0,ABM,Coumarate,1,C,E-37,100,4900,,
0,ABM,Coumarate,1,C,EE-36,200,4900,,
0,ABM,Coumarate,1,C,ISM,1100,4900,,
0,ABM,Coumarate,1,C,NAS-14.1,2400,4900,,
0,ABM,Coumarate,1,C,SE45,600,4900,,
0,ABM,Coumarate,1,C,Y4I,500,4900,,
0,ABM,Coumarate,1,D,E-37,0,4300,,
0,ABM,Coumarate,1,D,EE-36,0,4300,,
0,ABM,Coumarate,1,D,ISM,900,4300,,
0,ABM,Coumarate,1,D,NAS-14.1,2400,4300,,
0,ABM,Coumarate,1,D,SE45,600,4300,,
0,ABM,Coumarate,1,D,Y4I,400,4300,,
0,ABM,Coumarate,1,E,E-37,100,5200,,
0,ABM,Coumarate,1,E,EE-36,100,5200,,
0,ABM,Coumarate,1,E,ISM,1700,5200,,
0,ABM,Coumarate,1,E,NAS-14.1,2600,5200,,
0,ABM,Coumarate,1,E,SE45,400,5200,,
0,ABM,Coumarate,1,E,Y4I,300,5200,,
0,LOM,Casamino Acids,1,A,E-37,300,4100,,
0,LOM,Casamino Acids,1,A,EE-36,200,4100,,
0,LOM,Casamino Acids,1,A,ISM,1200,4100,,
0,LOM,Casamino Acids,1,A,NAS-14.1,1100,4100,,
0,LOM,Casamino Acids,1,A,SE45,500,4100,,
0,LOM,Casamino Acids,1,A,Y4I,800,4100,,
0,LOM,Casamino Acids,1,B,E-37,300,5300,,
0,LOM,Casamino Acids,1,B,EE-36,200,5300,,
0,LOM,Casamino Acids,1,B,ISM,1000,5300,,
0,LOM,Casamino Acids,1,B,NAS-14.1,2600,5300,,
0,LOM,Casamino Acids,1,B,SE45,400,5300,,
0,LOM,Casamino Acids,1,B,Y4I,800,5300,,
0,LOM,Casamino Acids,1,C,E-37,100,2600,,
0,LOM,Casamino Acids,1,C,EE-36,0,2600,,
0,LOM,Casamino Acids,1,C,ISM,400,2600,,
0,LOM,Casamino Acids,1,C,NAS-14.1,1300,2600,,
0,LOM,Casamino Acids,1,C,SE45,500,2600,,
0,LOM,Casamino Acids,1,C,Y4I,300,2600,,
0,LOM,Casamino Acids,1,D,E-37,200,3400,,
0,LOM,Casamino Acids,1,D,EE-36,200,3400,,
0,LOM,Casamino Acids,1,D,ISM,1100,3400,,
0,LOM,Casamino Acids,1,D,NAS-14.1,1400,3400,,
0,LOM,Casamino Acids,1,D,SE45,300,3400,,
0,LOM,Casamino Acids,1,D,Y4I,200,3400,,
0,LOM,Casamino Acids,1,E,E-37,500,3100,,
0,LOM,Casamino Acids,1,E,EE-36,100,3100,,
0,LOM,Casamino Acids,1,E,ISM,900,3100,,
0,LOM,Casamino Acids,1,E,NAS-14.1,1100,3100,,
0,LOM,Casamino Acids,1,E,SE45,400,3100,,
0,LOM,Casamino Acids,1,E,Y4I,100,3100,,
0,PRI,Casamino Acids,1,A,E-37,100,4100,,
0,PRI,Casamino Acids,1,A,EE-36,100,4100,,
0,PRI,Casamino Acids,1,A,ISM,2000,4100,,
0,PRI,Casamino Acids,1,A,NAS-14.1,1200,4100,,
0,PRI,Casamino Acids,1,A,SE45,400,4100,,
0,PRI,Casamino Acids,1,A,Y4I,300,4100,,
0,PRI,Casamino Acids,1,B,E-37,100,3100,,
0,PRI,Casamino Acids,1,B,EE-36,100,3100,,
0,PRI,Casamino Acids,1,B,ISM,600,3100,,
0,PRI,Casamino Acids,1,B,NAS-14.1,1400,3100,,
0,PRI,Casamino Acids,1,B,SE45,300,3100,,
0,PRI,Casamino Acids,1,B,Y4I,600,3100,,
0,PRI,Casamino Acids,1,C,E-37,100,3700,,
0,PRI,Casamino Acids,1,C,EE-36,0,3700,,
0,PRI,Casamino Acids,1,C,ISM,600,3700,,
0,PRI,Casamino Acids,1,C,NAS-14.1,2300,3700,,
0,PRI,Casamino Acids,1,C,SE45,200,3700,,
0,PRI,Casamino Acids,1,C,Y4I,500,3700,,
0,PRI,Casamino Acids,1,D,E-37,100,2200,,
0,PRI,Casamino Acids,1,D,EE-36,0,2200,,
0,PRI,Casamino Acids,1,D,ISM,700,2200,,
0,PRI,Casamino Acids,1,D,NAS-14.1,1100,2200,,
0,PRI,Casamino Acids,1,D,SE45,200,2200,,
0,PRI,Casamino Acids,1,D,Y4I,100,2200,,
0,PRI,Casamino Acids,1,E,E-37,200,4500,,
0,PRI,Casamino Acids,1,E,EE-36,200,4500,,
0,PRI,Casamino Acids,1,E,ISM,900,4500,,
0,PRI,Casamino Acids,1,E,NAS-14.1,1600,4500,,
0,PRI,Casamino Acids,1,E,SE45,400,4500,,
0,PRI,Casamino Acids,1,E,Y4I,1200,4500,,
0,NOM,Casamino Acids,1,A,E-37,1300,5000,,
0,NOM,Casamino Acids,1,A,EE-36,200,5000,,
0,NOM,Casamino Acids,1,A,ISM,500,5000,,
0,NOM,Casamino Acids,1,A,NAS-14.1,2200,5000,,
0,NOM,Casamino Acids,1,A,SE45,500,5000,,
0,NOM,Casamino Acids,1,A,Y4I,300,5000,,
0,NOM,Casamino Acids,1,B,E-37,100,3400,,
0,NOM,Casamino Acids,1,B,EE-36,100,3400,,
0,NOM,Casamino Acids,1,B,ISM,800,3400,,
0,NOM,Casamino Acids,1,B,NAS-14.1,1800,3400,,
0,NOM,Casamino Acids,1,B,SE45,300,3400,,
0,NOM,Casamino Acids,1,B,Y4I,300,3400,,
0,NOM,Casamino Acids,1,C,E-37,100,3300,,
0,NOM,Casamino Acids,1,C,EE-36,200,3300,,
0,NOM,Casamino Acids,1,C,ISM,500,3300,,
0,NOM,Casamino Acids,1,C,NAS-14.1,1000,3300,,
0,NOM,Casamino Acids,1,C,SE45,600,3300,,
0,NOM,Casamino Acids,1,C,Y4I,900,3300,,
0,NOM,Casamino Acids,1,D,E-37,300,4100,,
0,NOM,Casamino Acids,1,D,EE-36,0,4100,,
0,NOM,Casamino Acids,1,D,ISM,1000,4100,,
0,NOM,Casamino Acids,1,D,NAS-14.1,1800,4100,,
0,NOM,Casamino Acids,1,D,SE45,500,4100,,
0,NOM,Casamino Acids,1,D,Y4I,500,4100,,
0,NOM,Casamino Acids,1,E,E-37,100,2500,,
0,NOM,Casamino Acids,1,E,EE-36,0,2500,,
0,NOM,Casamino Acids,1,E,ISM,500,2500,,
0,NOM,Casamino Acids,1,E,NAS-14.1,1100,2500,,
0,NOM,Casamino Acids,1,E,SE45,600,2500,,
0,NOM,Casamino Acids,1,E,Y4I,200,2500,,
0,ABM,Casamino Acids,1,A,E-37,100,3900,,
0,ABM,Casamino Acids,1,A,EE-36,0,3900,,
0,ABM,Casamino Acids,1,A,ISM,1100,3900,,
0,ABM,Casamino Acids,1,A,NAS-14.1,1700,3900,,
0,ABM,Casamino Acids,1,A,SE45,300,3900,,
0,ABM,Casamino Acids,1,A,Y4I,700,3900,,
0,ABM,Casamino Acids,1,B,E-37,0,4200,,
0,ABM,Casamino Acids,1,B,EE-36,200,4200,,
0,ABM,Casamino Acids,1,B,ISM,600,4200,,
0,ABM,Casamino Acids,1,B,NAS-14.1,2200,4200,,
0,ABM,Casamino Acids,1,B,SE45,600,4200,,
0,ABM,Casamino Acids,1,B,Y4I,600,4200,,
0,ABM,Casamino Acids,1,C,E-37,100,4900,,
0,ABM,Casamino Acids,1,C,EE-36,200,4900,,
0,ABM,Casamino Acids,1,C,ISM,1100,4900,,
0,ABM,Casamino Acids,1,C,NAS-14.1,2400,4900,,
0,ABM,Casamino Acids,1,C,SE45,600,4900,,
0,ABM,Casamino Acids,1,C,Y4I,500,4900,,
0,ABM,Casamino Acids,1,D,E-37,0,4300,,
0,ABM,Casamino Acids,1,D,EE-36,0,4300,,
0,ABM,Casamino Acids,1,D,ISM,900,4300,,
0,ABM,Casamino Acids,1,D,NAS-14.1,2400,4300,,
0,ABM,Casamino Acids,1,D,SE45,600,4300,,
0,ABM,Casamino Acids,1,D,Y4I,400,4300,,
0,ABM,Casamino Acids,1,E,E-37,100,5200,,
0,ABM,Casamino Acids,1,E,EE-36,100,5200,,
0,ABM,Casamino Acids,1,E,ISM,1700,5200,,
0,ABM,Casamino Acids,1,E,NAS-14.1,2600,5200,,
0,ABM,Casamino Acids,1,E,SE45,400,5200,,
0,ABM,Casamino Acids,1,E,Y4I,300,5200,,
0,LOM,Tryptone,1,A,E-37,100,3500,,
0,LOM,Tryptone,1,A,EE-36,0,3500,,
0,LOM,Tryptone,1,A,ISM,800,3500,,
0,LOM,Tryptone,1,A,NAS-14.1,2000,3500,,
0,LOM,Tryptone,1,A,SE45,200,3500,,
0,LOM,Tryptone,1,A,Y4I,400,3500,,
0,LOM,Tryptone,1,B,E-37,200,3100,,
0,LOM,Tryptone,1,B,EE-36,100,3100,,
0,LOM,Tryptone,1,B,ISM,1000,3100,,
0,LOM,Tryptone,1,B,NAS-14.1,1000,3100,,
0,LOM,Tryptone,1,B,SE45,200,3100,,
0,LOM,Tryptone,1,B,Y4I,600,3100,,
0,LOM,Tryptone,1,C,E-37,200,5000,,
0,LOM,Tryptone,1,C,EE-36,0,5000,,
0,LOM,Tryptone,1,C,ISM,600,5000,,
0,LOM,Tryptone,1,C,NAS-14.1,3200,5000,,
0,LOM,Tryptone,1,C,SE45,300,5000,,
0,LOM,Tryptone,1,C,Y4I,700,5000,,
0,LOM,Tryptone,1,D,E-37,1400,3100,,
0,LOM,Tryptone,1,D,EE-36,100,3100,,
0,LOM,Tryptone,1,D,ISM,600,3100,,
0,LOM,Tryptone,1,D,NAS-14.1,100,3100,,
0,LOM,Tryptone,1,D,SE45,500,3100,,
0,LOM,Tryptone,1,D,Y4I,400,3100,,
0,LOM,Tryptone,1,E,E-37,0,4400,,
0,LOM,Tryptone,1,E,EE-36,100,4400,,
0,LOM,Tryptone,1,E,ISM,1000,4400,,
0,LOM,Tryptone,1,E,NAS-14.1,2400,4400,,
0,LOM,Tryptone,1,E,SE45,500,4400,,
0,LOM,Tryptone,1,E,Y4I,400,4400,,
0,PRI,Tryptone,1,A,E-37,100,4600,,
0,PRI,Tryptone,1,A,EE-36,200,4600,,
0,PRI,Tryptone,1,A,ISM,1200,4600,,
0,PRI,Tryptone,1,A,NAS-14.1,2100,4600,,
0,PRI,Tryptone,1,A,SE45,700,4600,,
0,PRI,Tryptone,1,A,Y4I,300,4600,,
0,PRI,Tryptone,1,B,E-37,200,4800,,
0,PRI,Tryptone,1,B,EE-36,100,4800,,
0,PRI,Tryptone,1,B,ISM,1000,4800,,
0,PRI,Tryptone,1,B,NAS-14.1,2600,4800,,
0,PRI,Tryptone,1,B,SE45,500,4800,,
0,PRI,Tryptone,1,B,Y4I,400,4800,,
0,PRI,Tryptone,1,C,E-37,100,4700,,
0,PRI,Tryptone,1,C,EE-36,200,4700,,
0,PRI,Tryptone,1,C,ISM,700,4700,,
0,PRI,Tryptone,1,C,NAS-14.1,2300,4700,,
0,PRI,Tryptone,1,C,SE45,600,4700,,
0,PRI,Tryptone,1,C,Y4I,800,4700,,
0,PRI,Tryptone,1,D,E-37,100,4200,,
0,PRI,Tryptone,1,D,EE-36,100,4200,,
0,PRI,Tryptone,1,D,ISM,600,4200,,
0,PRI,Tryptone,1,D,NAS-14.1,2100,4200,,
0,PRI,Tryptone,1,D,SE45,800,4200,,
0,PRI,Tryptone,1,D,Y4I,500,4200,,
0,PRI,Tryptone,1,E,E-37,1600,4000,,
0,PRI,Tryptone,1,E,EE-36,100,4000,,
0,PRI,Tryptone,1,E,ISM,1200,4000,,
0,PRI,Tryptone,1,E,NAS-14.1,100,4000,,
0,PRI,Tryptone,1,E,SE45,400,4000,,
0,PRI,Tryptone,1,E,Y4I,600,4000,,
0,NOM,Tryptone,1,A,E-37,1300,5000,,
0,NOM,Tryptone,1,A,EE-36,200,5000,,
0,NOM,Tryptone,1,A,ISM,500,5000,,
0,NOM,Tryptone,1,A,NAS-14.1,2200,5000,,
0,NOM,Tryptone,1,A,SE45,500,5000,,
0,NOM,Tryptone,1,A,Y4I,300,5000,,
0,NOM,Tryptone,1,B,E-37,100,3400,,
0,NOM,Tryptone,1,B,EE-36,100,3400,,
0,NOM,Tryptone,1,B,ISM,800,3400,,
0,NOM,Tryptone,1,B,NAS-14.1,1800,3400,,
0,NOM,Tryptone,1,B,SE45,300,3400,,
0,NOM,Tryptone,1,B,Y4I,300,3400,,
0,NOM,Tryptone,1,C,E-37,100,3300,,
0,NOM,Tryptone,1,C,EE-36,200,3300,,
0,NOM,Tryptone,1,C,ISM,500,3300,,
0,NOM,Tryptone,1,C,NAS-14.1,1000,3300,,
0,NOM,Tryptone,1,C,SE45,600,3300,,
0,NOM,Tryptone,1,C,Y4I,900,3300,,
0,NOM,Tryptone,1,D,E-37,300,4100,,
0,NOM,Tryptone,1,D,EE-36,0,4100,,
0,NOM,Tryptone,1,D,ISM,1000,4100,,
0,NOM,Tryptone,1,D,NAS-14.1,1800,4100,,
0,NOM,Tryptone,1,D,SE45,500,4100,,
0,NOM,Tryptone,1,D,Y4I,500,4100,,
0,NOM,Tryptone,1,E,E-37,100,2500,,
0,NOM,Tryptone,1,E,EE-36,0,2500,,
0,NOM,Tryptone,1,E,ISM,500,2500,,
0,NOM,Tryptone,1,E,NAS-14.1,1100,2500,,
0,NOM,Tryptone,1,E,SE45,600,2500,,
0,NOM,Tryptone,1,E,Y4I,200,2500,,
0,ABM,Tryptone,1,A,E-37,100,3900,,
0,ABM,Tryptone,1,A,EE-36,0,3900,,
0,ABM,Tryptone,1,A,ISM,1100,3900,,
0,ABM,Tryptone,1,A,NAS-14.1,1700,3900,,
0,ABM,Tryptone,1,A,SE45,300,3900,,
0,ABM,Tryptone,1,A,Y4I,700,3900,,
0,ABM,Tryptone,1,B,E-37,0,4200,,
0,ABM,Tryptone,1,B,EE-36,200,4200,,
0,ABM,Tryptone,1,B,ISM,600,4200,,
0,ABM,Tryptone,1,B,NAS-14.1,2200,4200,,
0,ABM,Tryptone,1,B,SE45,600,4200,,
0,ABM,Tryptone,1,B,Y4I,600,4200,,
0,ABM,Tryptone,1,C,E-37,100,4900,,
0,ABM,Tryptone,1,C,EE-36,200,4900,,
0,ABM,Tryptone,1,C,ISM,1100,4900,,
0,ABM,Tryptone,1,C,NAS-14.1,2400,4900,,
0,ABM,Tryptone,1,C,SE45,600,4900,,
0,ABM,Tryptone,1,C,Y4I,500,4900,,
0,ABM,Tryptone,1,D,E-37,0,4300,,
0,ABM,Tryptone,1,D,EE-36,0,4300,,
0,ABM,Tryptone,1,D,ISM,900,4300,,
0,ABM,Tryptone,1,D,NAS-14.1,2400,4300,,
0,ABM,Tryptone,1,D,SE45,600,4300,,
0,ABM,Tryptone,1,D,Y4I,400,4300,,
0,ABM,Tryptone,1,E,E-37,100,5200,,
0,ABM,Tryptone,1,E,EE-36,100,5200,,
0,ABM,Tryptone,1,E,ISM,1700,5200,,
0,ABM,Tryptone,1,E,NAS-14.1,2600,5200,,
0,ABM,Tryptone,1,E,SE45,400,5200,,
0,ABM,Tryptone,1,E,Y4I,300,5200,,
1,LOM,Acetate,1,A,E-37,10000,650000,,
1,LOM,Acetate,1,A,EE-36,30000,650000,,
1,LOM,Acetate,1,A,ISM,70000,650000,,
1,LOM,Acetate,1,A,NAS-14.1,230000,650000,,
1,LOM,Acetate,1,A,SE45,100000,650000,,
1,LOM,Acetate,1,A,Y4I,210000,650000,,
1,LOM,Acetate,1,B,E-37,10000,800000,,
1,LOM,Acetate,1,B,EE-36,40000,800000,,
1,LOM,Acetate,1,B,ISM,180000,800000,,
1,LOM,Acetate,1,B,NAS-14.1,240000,800000,,
1,LOM,Acetate,1,B,SE45,60000,800000,,
1,LOM,Acetate,1,B,Y4I,270000,800000,,
1,LOM,Acetate,1,C,E-37,0,830000,,
1,LOM,Acetate,1,C,EE-36,10000,830000,,
1,LOM,Acetate,1,C,ISM,40000,830000,,
1,LOM,Acetate,1,C,NAS-14.1,260000,830000,,
1,LOM,Acetate,1,C,SE45,70000,830000,,
1,LOM,Acetate,1,C,Y4I,450000,830000,,
1,LOM,Acetate,1,D,E-37,0,470000,,
1,LOM,Acetate,1,D,EE-36,20000,470000,,
1,LOM,Acetate,1,D,ISM,20000,470000,,
1,LOM,Acetate,1,D,NAS-14.1,200000,470000,,
1,LOM,Acetate,1,D,SE45,80000,470000,,
1,LOM,Acetate,1,D,Y4I,150000,470000,,
1,LOM,Acetate,1,E,E-37,0,580000,,
1,LOM,Acetate,1,E,EE-36,10000,580000,,
1,LOM,Acetate,1,E,ISM,40000,580000,,
1,LOM,Acetate,1,E,NAS-14.1,130000,580000,,
1,LOM,Acetate,1,E,SE45,30000,580000,,
1,LOM,Acetate,1,E,Y4I,370000,580000,,
1,PRI,Acetate,1,A,E-37,60000,910000,,
1,PRI,Acetate,1,A,EE-36,30000,910000,,
1,PRI,Acetate,1,A,ISM,80000,910000,,
1,PRI,Acetate,1,A,NAS-14.1,230000,910000,,
1,PRI,Acetate,1,A,SE45,110000,910000,,
1,PRI,Acetate,1,A,Y4I,400000,910000,,
1,PRI,Acetate,1,B,E-37,20000,640000,,
1,PRI,Acetate,1,B,EE-36,10000,640000,,
1,PRI,Acetate,1,B,ISM,90000,640000,,
1,PRI,Acetate,1,B,NAS-14.1,120000,640000,,
1,PRI,Acetate,1,B,SE45,90000,640000,,
1,PRI,Acetate,1,B,Y4I,310000,640000,,
1,PRI,Acetate,1,C,E-37,0,1970000,,
1,PRI,Acetate,1,C,EE-36,40000,1970000,,
1,PRI,Acetate,1,C,ISM,360000,1970000,,
1,PRI,Acetate,1,C,NAS-14.1,250000,1970000,,
1,PRI,Acetate,1,C,SE45,130000,1970000,,
1,PRI,Acetate,1,C,Y4I,1190000,1970000,,
1,PRI,Acetate,1,D,E-37,0,2000000,,
1,PRI,Acetate,1,D,EE-36,40000,2000000,,
1,PRI,Acetate,1,D,ISM,390000,2000000,,
1,PRI,Acetate,1,D,NAS-14.1,370000,2000000,,
1,PRI,Acetate,1,D,SE45,180000,2000000,,
1,PRI,Acetate,1,D,Y4I,1020000,2000000,,
1,PRI,Acetate,1,E,E-37,0,2080000,,
1,PRI,Acetate,1,E,EE-36,20000,2080000,,
1,PRI,Acetate,1,E,ISM,260000,2080000,,
1,PRI,Acetate,1,E,NAS-14.1,190000,2080000,,
1,PRI,Acetate,1,E,SE45,180000,2080000,,
1,PRI,Acetate,1,E,Y4I,1430000,2080000,,
1,NOM,Acetate,1,A,E-37,30000,1320000,,
1,NOM,Acetate,1,A,EE-36,10000,1320000,,
1,NOM,Acetate,1,A,ISM,330000,1320000,,
1,NOM,Acetate,1,A,NAS-14.1,340000,1320000,,
1,NOM,Acetate,1,A,SE45,140000,1320000,,
1,NOM,Acetate,1,A,Y4I,470000,1320000,,
1,NOM,Acetate,1,B,E-37,30000,1650000,,
1,NOM,Acetate,1,B,EE-36,30000,1650000,,
1,NOM,Acetate,1,B,ISM,290000,1650000,,
1,NOM,Acetate,1,B,NAS-14.1,360000,1650000,,
1,NOM,Acetate,1,B,SE45,80000,1650000,,
1,NOM,Acetate,1,B,Y4I,860000,1650000,,
1,NOM,Acetate,1,C,E-37,20000,1740000,,
1,NOM,Acetate,1,C,EE-36,110000,1740000,,
1,NOM,Acetate,1,C,ISM,280000,1740000,,
1,NOM,Acetate,1,C,NAS-14.1,460000,1740000,,
1,NOM,Acetate,1,C,SE45,130000,1740000,,
1,NOM,Acetate,1,C,Y4I,740000,1740000,,
1,NOM,Acetate,1,D,E-37,40000,1060000,,
1,NOM,Acetate,1,D,EE-36,20000,1060000,,
1,NOM,Acetate,1,D,ISM,310000,1060000,,
1,NOM,Acetate,1,D,NAS-14.1,220000,1060000,,
1,NOM,Acetate,1,D,SE45,80000,1060000,,
1,NOM,Acetate,1,D,Y4I,390000,1060000,,
1,NOM,Acetate,1,E,E-37,20000,1170000,,
1,NOM,Acetate,1,E,EE-36,10000,1170000,,
1,NOM,Acetate,1,E,ISM,190000,1170000,,
1,NOM,Acetate,1,E,NAS-14.1,290000,1170000,,
1,NOM,Acetate,1,E,SE45,140000,1170000,,
1,NOM,Acetate,1,E,Y4I,520000,1170000,,
1,ABM,Acetate,1,A,E-37,10000,530000,,
1,ABM,Acetate,1,A,EE-36,0,530000,,
1,ABM,Acetate,1,A,ISM,0,530000,,
1,ABM,Acetate,1,A,NAS-14.1,250000,530000,,
1,ABM,Acetate,1,A,SE45,50000,530000,,
1,ABM,Acetate,1,A,Y4I,220000,530000,,
1,ABM,Acetate,1,B,E-37,30000,540000,,
1,ABM,Acetate,1,B,EE-36,20000,540000,,
1,ABM,Acetate,1,B,ISM,20000,540000,,
1,ABM,Acetate,1,B,NAS-14.1,170000,540000,,
1,ABM,Acetate,1,B,SE45,50000,540000,,
1,ABM,Acetate,1,B,Y4I,250000,540000,,
1,ABM,Acetate,1,C,E-37,0,488000,,
1,ABM,Acetate,1,C,EE-36,20000,488000,,
1,ABM,Acetate,1,C,ISM,8000,488000,,
1,ABM,Acetate,1,C,NAS-14.1,270000,488000,,
1,ABM,Acetate,1,C,SE45,80000,488000,,
1,ABM,Acetate,1,C,Y4I,110000,488000,,
1,ABM,Acetate,1,D,E-37,0,1120000,,
1,ABM,Acetate,1,D,EE-36,20000,1120000,,
1,ABM,Acetate,1,D,ISM,370000,1120000,,
1,ABM,Acetate,1,D,NAS-14.1,420000,1120000,,
1,ABM,Acetate,1,D,SE45,10000,1120000,,
1,ABM,Acetate,1,D,Y4I,300000,1120000,,
1,ABM,Acetate,1,E,E-37,0,960000,,
1,ABM,Acetate,1,E,EE-36,60000,960000,,
1,ABM,Acetate,1,E,ISM,180000,960000,,
1,ABM,Acetate,1,E,NAS-14.1,340000,960000,,
1,ABM,Acetate,1,E,SE45,20000,960000,,
1,ABM,Acetate,1,E,Y4I,360000,960000,,
1,LOM,Coumarate,1,A,E-37,10000,900000,,
1,LOM,Coumarate,1,A,EE-36,30000,900000,,
1,LOM,Coumarate,1,A,ISM,60000,900000,,
1,LOM,Coumarate,1,A,NAS-14.1,250000,900000,,
1,LOM,Coumarate,1,A,SE45,150000,900000,,
1,LOM,Coumarate,1,A,Y4I,400000,900000,,
1,LOM,Coumarate,1,B,E-37,20000,530000,,
1,LOM,Coumarate,1,B,EE-36,10000,530000,,
1,LOM,Coumarate,1,B,ISM,60000,530000,,
